"AffyID"	"SYMBOL"	"ND_1_CD14_TNF_90_133Plus_2.CEL"	"ND_2_CD14_TNF_90_133Plus_2.CEL"
"234806_at"	"ORF1"	"6.69177150455932"	"6.81907241853962"
"234807_x_at"	NA	"7.69668968390362"	"7.49822639340879"
"234808_x_at"	NA	"6.58930660141267"	"6.61498671032064"
"234809_at"	"ZC4H2"	"6.98881869335293"	"7.20065340106195"
"234810_at"	"ZFP1"	"6.88696484512156"	"7.3916638600048"
"234811_at"	"CENPN"	"6.87118220088657"	"6.95417663281704"
"234812_at"	"EME1"	"6.76970526239238"	"6.81935012359582"
"234813_at"	"TMEM108"	"7.37088104027551"	"7.4172967383075"
"234814_at"	NA	"6.75129491375646"	"7.13690872507454"
"234815_at"	NA	"6.9700112042209"	"7.46209097396007"
"234816_at"	"LINC00521"	"7.38832380501089"	"7.66345257716966"
"234817_at"	NA	"6.81826991834988"	"6.94012010938656"
"234818_at"	"TMEM108"	"7.47534379213112"	"7.37660717910238"
"234819_at"	NA	"6.67556997857006"	"6.91411977049808"
"234820_at"	"MAS1L"	"7.06517020044078"	"7.07452903562887"
"234821_at"	"LOC101929645"	"6.79694278211702"	"6.86724261715383"
"234822_at"	NA	"7.20771562360169"	"7.60614166588247"
"234823_at"	NA	"6.83614276718513"	"7.01521090390165"
"234824_at"	NA	"6.67071130061144"	"6.83029268573396"
"234825_at"	NA	"6.74840865985895"	"6.63733331492714"
"234826_at"	"LOC101929963"	"6.85642241326194"	"7.11163778321232"
"234827_at"	NA	"6.6452380355863"	"6.62691989231212"
"234828_at"	NA	"7.13853112834327"	"7.43916020866619"
"234829_at"	"C20orf57"	"7.14455231534529"	"7.23184635996784"
"234830_at"	"FRG2EP"	"6.55513421830183"	"6.60526899553505"
"234831_at"	"LOC101929164"	"7.09902398159962"	"7.00546743388338"
"234832_at"	"ANTXR1"	"7.14703040191266"	"7.29539243772817"
"234833_at"	"LOC101927709"	"6.64275610528172"	"6.81906290680022"
"234834_at"	NA	"7.04536196487924"	"7.4479849988577"
"234835_at"	"LOC100506667"	"6.81684633013304"	"6.9524748577726"
"234836_at"	NA	"6.81092817608269"	"6.95876490925901"
"234837_at"	NA	"7.19386672298148"	"7.20176189495196"
"234838_at"	NA	"7.00499915849141"	"7.69073118533183"
"234839_at"	NA	"7.10554689254457"	"7.18361326024316"
"234840_s_at"	"OR5V1"	"6.78697446478214"	"6.8229730257033"
"234841_x_at"	"OBP2A"	"7.38494929944321"	"7.37407769664141"
"234842_at"	NA	"7.24656679181462"	"7.31557578743351"
"234843_s_at"	"KREMEN1"	"6.89346049501171"	"7.19243071195852"
"234844_at"	"ZNF407"	"6.74924182911856"	"6.74282153382673"
"234845_at"	"LOC100130370"	"6.94484709761596"	"7.63381530551294"
"234846_at"	"LOC100130370"	"7.78648275544434"	"7.97893720083556"
"234847_at"	"LINC00309"	"6.67325947007888"	"6.63608398884017"
"234848_at"	NA	"6.83249900903811"	"7.14124715288792"
"234849_at"	"YME1L1"	"6.70537061757359"	"6.81524637935295"
"234850_at"	"MOGAT3"	"6.83565680448711"	"6.97139246232715"
"234851_at"	"IGLC1"	"6.83743250003383"	"7.1035719490688"
"234852_at"	NA	"6.73095976224354"	"6.7944880540953"
"234853_s_at"	"EFCAB6"	"6.7721952305355"	"6.77751959819006"
"234854_at"	"MDN1"	"6.74333244538884"	"6.85348101127533"
"234855_at"	"ORF1"	"6.9251153257865"	"8.08185275301076"
"234856_at"	NA	"7.00617790107873"	"7.26130831920385"
"234857_at"	NA	"7.29812153716601"	"7.51213562925524"
"234858_at"	NA	"7.2815848885303"	"7.42461784008122"
"234859_at"	"PLXNA4"	"6.98914061894317"	"7.43752024056715"
"234860_at"	NA	"6.94126352040078"	"6.96604710879354"
"234861_at"	"LOC93463"	"6.63753282532798"	"6.79649071282113"
"234862_at"	NA	"6.79892400242689"	"6.9299599511553"
"234863_x_at"	"FBXO5"	"7.15806451008484"	"7.11174587604785"
"234864_s_at"	"TRPM6"	"7.14112370856884"	"7.31932122266342"
"234865_at"	"IL23A"	"6.74989790802839"	"6.77985954718809"
"234866_s_at"	"ZNRD1-AS1"	"6.6545211201189"	"6.64963906164103"
"234867_at"	NA	"6.83546343421051"	"7.00163191038776"
"234868_s_at"	"GFRA4"	"6.90649650968697"	"7.63310373879474"
"234869_at"	NA	"6.79987254549337"	"6.75806719886677"
"234870_at"	"TANC1"	"6.9620706763146"	"7.0699660000641"
"234871_at"	"ADGRV1"	"6.79706681878252"	"6.94540053030536"
"234872_at"	NA	"6.66582327020147"	"7.02155198093966"
"234873_x_at"	"RPL7A"	"11.7696815829033"	"11.8465152006149"
"234874_at"	"ATE1"	"6.82604598205452"	"6.80875355135798"
"234875_at"	NA	"8.00951218640319"	"7.53082429248765"
"234876_at"	NA	"7.1021020806114"	"7.54867854774781"
"234877_x_at"	NA	"7.6539338286822"	"7.73630523478444"
"234878_at"	"ZC3H12B"	"6.93995453197501"	"7.40564775906016"
"234879_at"	NA	"7.00823901223164"	"7.32842848396617"
"234880_x_at"	"KRTAP1-3"	"6.92899235834432"	"7.26311044968766"
"234881_at"	NA	"7.4486481659408"	"7.02982936780186"
"234882_at"	NA	"7.73162372754341"	"8.22107985973251"
"234883_x_at"	NA	"6.97595087259302"	"7.11875181725063"
"234884_x_at"	"IGLC1"	"7.34134070033039"	"7.55504904763561"
"234885_at"	NA	"7.00587231716683"	"7.04844239222432"
"234886_at"	NA	"7.33254645050115"	"7.5515405769807"
"234887_at"	NA	"7.00304793545971"	"7.17960260196035"
"234888_at"	"CACHD1"	"7.11368424645031"	"7.33664232321616"
"234889_at"	NA	"6.71840679239443"	"6.68335849583359"
"234890_at"	"LOC100288175"	"7.03411805646206"	"7.37091062347101"
"234891_at"	"DKFZP547L112"	"7.25300419487019"	"8.00790616813488"
"234892_at"	NA	"6.58083231578532"	"6.67645492563029"
"234893_s_at"	"DNAH6"	"6.72056585918341"	"6.8817893510882"
"234894_at"	"ITIH6"	"7.0153741003513"	"6.98087539910063"
"234895_at"	"CTLA4"	"7.2220980441113"	"7.47078622593401"
"234896_at"	NA	"6.7861045328166"	"7.01651276524552"
"234897_s_at"	"LY6G6D"	"7.02934479314651"	"7.8877537727833"
"234898_at"	NA	"7.18822364260371"	"8.00407562668276"
"234899_at"	"H2BFM"	"6.78655517969009"	"7.83900940816893"
"234900_at"	NA	"6.92896099566672"	"7.27144835089237"
"234901_at"	NA	"6.67016029603157"	"6.75701342495429"
"234902_s_at"	"ZNF416"	"6.76621700290632"	"6.90657970849945"
"234903_at"	"OR2B3"	"6.82231887174871"	"6.78381373555797"
"234904_x_at"	"ELAVL4"	"6.72168163532637"	"6.82942873548685"
"234905_at"	"DKFZP434H168"	"7.05243053843832"	"7.13390478438154"
"234906_at"	NA	"6.9540440702986"	"7.15255987606179"
"234907_x_at"	"POLB"	"6.79987254549337"	"6.75784444613318"
"234908_s_at"	"DSCAML1"	"6.97299089442972"	"7.7620777987656"
"234909_at"	NA	"7.14485923677205"	"7.6221373301031"
"234910_at"	"RASAL2"	"7.05507746608683"	"6.93369402208094"
"234911_at"	NA	"7.241657321538"	"7.50876166973888"
"234912_at"	"DKFZP547L112"	"7.01134266195925"	"7.73305651337387"
"234913_at"	"TTTY4"	"7.0865058465317"	"6.78777523626627"
"234914_at"	"ZNF7"	"7.06565956246427"	"7.32446524048681"
"234915_s_at"	"DENR"	"7.12280643628805"	"6.89877702070068"
"234916_at"	"DBH-AS1"	"7.12325420091721"	"7.13995250707658"
"234917_at"	"MARVELD1"	"6.71416155147105"	"6.81837608497555"
"234918_at"	"GLTSCR2"	"7.42346490282236"	"7.30267282196903"
"234919_s_at"	"SNTG1"	"6.95761454915096"	"7.2621607133535"
"234920_at"	"ZNF7"	"6.90433780151105"	"6.78228067598361"
"234921_at"	"ZNF470"	"6.82537562834131"	"6.74851238406917"
"234922_s_at"	"NHSL1"	"7.32240970264996"	"7.9548130626668"
"234923_at"	"RALGAPA1"	"6.81619961966474"	"6.70765034639878"
"234924_s_at"	"ZNF687"	"7.46095981485065"	"7.25014264215153"
"234925_at"	"LINC00917"	"6.8838187973813"	"7.17312459401536"
"234926_s_at"	"RTFDC1"	"9.89227576711301"	"8.2990564180722"
"234927_s_at"	"MAGIX"	"7.26095526849024"	"7.66774826334746"
"234928_x_at"	"RUNX3"	"7.53352132685777"	"7.43096203413001"
"234929_s_at"	"SPATA7"	"7.1738969370184"	"7.30504762712499"
"234930_at"	"TMEM234"	"6.88125152671742"	"7.08965137633105"
"234931_at"	NA	"6.81327119981975"	"6.8500347634196"
"234932_s_at"	"CDCP1"	"7.06763126819784"	"7.09079543984966"
"234933_at"	"CC2D2A"	"6.80912850256075"	"6.90224470396774"
"234934_at"	NA	"6.9533545002343"	"6.92610202574591"
"234935_at"	"NDOR1"	"7.38383482047516"	"7.27104770831462"
"234936_s_at"	"CC2D2A"	"7.02937654073411"	"7.23244015598835"
"234937_x_at"	"ZFP28"	"6.95450257802469"	"6.90927796455381"
"234938_at"	"BACH1"	"7.09371657286991"	"6.86608589710613"
"234939_s_at"	"PHF12"	"6.78608883880193"	"7.06486934369276"
"234940_s_at"	"VEPH1"	"6.87773487209508"	"7.07999372966884"
"234941_s_at"	"GPHN"	"6.94049785068728"	"7.5881731820925"
"234942_s_at"	"THRAP3"	"8.95042916211939"	"8.50824789135915"
"234943_at"	"CSNK1E"	"7.15294338573745"	"7.82325699219665"
"234944_s_at"	"MTFR2"	"6.6643763840755"	"6.82417000290608"
"234945_at"	"MTFR2"	"6.53101531483277"	"6.62374650268317"
"234946_at"	"ENTPD6"	"7.4340617181105"	"7.74479729096775"
"234947_s_at"	"FAM204A"	"7.66058151712221"	"6.74053125232632"
"234948_at"	"SLC27A5"	"7.47072548945982"	"8.01060607608309"
"234949_at"	"FRG1BP"	"7.0326707220437"	"6.9030322532116"
"234950_s_at"	"RFWD2"	"8.25437753540951"	"7.4625924392413"
"234951_s_at"	"COL12A1"	"6.89159161202525"	"7.13842475632179"
"234952_s_at"	"PHRF1"	"7.79534499127317"	"7.9058303194874"
"234953_x_at"	"ZNF19"	"6.77031698707392"	"7.30504762712499"
"234954_at"	NA	"7.47245705522605"	"7.52192007704052"
"234955_at"	NA	"7.23939610250014"	"7.60226618612218"
"234956_at"	"LOC93444"	"7.29280475798526"	"7.59042911313014"
"234957_at"	NA	"6.78506895230086"	"6.91719013651898"
"234958_at"	NA	"7.19581049328556"	"7.32283215445555"
"234959_at"	NA	"6.81929925743385"	"6.7896025906833"
"234960_at"	NA	"7.4422991879919"	"7.2625901260142"
"234961_at"	NA	"6.73157859825593"	"7.64795394840743"
"234962_at"	NA	"6.88301080010495"	"6.93381334460963"
"234963_s_at"	"FA2H"	"6.84061640331562"	"6.97314077750089"
"234964_at"	"YME1L1"	"6.88789604714909"	"7.24368603267215"
"234965_at"	NA	"6.81591260680294"	"7.15956194762172"
"234966_at"	"KLK15"	"7.4120813783839"	"8.13287224403184"
"234967_at"	"IL6ST"	"6.76519498586492"	"7.04525161125765"
"234968_at"	"DENND4C"	"6.96126802496236"	"6.97043748412182"
"234969_s_at"	"EPC1"	"8.31549802602233"	"7.39972800214523"
"234970_at"	"TC2N"	"6.73136294940323"	"6.71168702129973"
"234971_x_at"	"PLCD3"	"7.5054271883489"	"7.1634365036816"
"234972_at"	"ARL16"	"7.65534328482992"	"7.67600292439534"
"234973_at"	"SLC38A5"	"6.96640018352365"	"7.25614164272201"
"234974_at"	"GALM"	"7.73404219207926"	"7.70763179451937"
"234975_at"	"GSPT1"	"6.63900148688692"	"6.99051135849286"
"234976_x_at"	"SLC4A5"	"7.11995230391981"	"7.28897663012643"
"234977_at"	"ZADH2"	"7.05793086129782"	"7.00916163192324"
"234978_at"	"SLC36A4"	"8.50388605354402"	"7.14782921051276"
"234979_at"	"BCDIN3D"	"7.14689792836552"	"7.11250662486362"
"234980_at"	"TMEM56"	"6.93839867215728"	"7.23916903137624"
"234981_x_at"	"CMBL"	"8.51795957836615"	"8.64890811120179"
"234982_at"	"UBR3"	"7.23470323908385"	"6.74821816455289"
"234983_at"	"C12orf49"	"8.03437096272956"	"6.98099347897735"
"234984_at"	"NEDD1"	"7.22335333872991"	"6.78013395368316"
"234985_at"	"LDLRAD3"	"7.95108926876635"	"7.19054726583787"
"234986_at"	"GCLM"	"6.74739925892104"	"6.70339946160644"
"234987_at"	"SAMHD1"	"10.0750409435376"	"7.48794777334707"
"234988_at"	"VCPIP1"	"7.16923597531768"	"6.81348047902645"
"234989_at"	"NEAT1"	"9.03156937815109"	"7.41177691541314"
"234990_at"	"CBX5"	"6.74382029725127"	"6.6660971483346"
"234991_at"	"ZXDC"	"7.20198026224353"	"7.08723883289062"
"234992_x_at"	"ECT2"	"6.85622917600388"	"7.27998728771062"
"234993_at"	"ABHD13"	"7.45647665160331"	"6.77392925125281"
"234994_at"	"TMEM200A"	"6.56676438493767"	"6.67102195229507"
"234995_at"	"SPICE1"	"6.75572974768162"	"6.65278878798901"
"234996_at"	"CALCRL"	"6.78514049547111"	"6.57930826959146"
"234997_x_at"	NA	"7.63916104342694"	"6.86798948773513"
"234998_at"	"RAB11A"	"7.78637597256933"	"6.77026042704835"
"234999_at"	"C19orf47"	"7.49710805811577"	"7.28540547557681"
"235000_at"	"LPP"	"6.70731856975543"	"6.78812514509726"
"235001_at"	"DNAJC21"	"7.13460726794752"	"7.25116747268481"
"235002_at"	"NUDT16"	"6.92032254719023"	"8.00396409230764"
"235003_at"	"UHMK1"	"7.01259558362526"	"6.931274909154"
"235004_at"	"RBM24"	"6.59566349297204"	"6.72516851162695"
"235005_at"	"DIS3L"	"7.5148011416943"	"6.98550080550332"
"235006_at"	"CDKN2AIPNL"	"7.00972750394234"	"6.85039917616874"
"235007_at"	"BBS7"	"6.86460200293514"	"6.64130527104807"
"235008_at"	NA	"6.86397829398526"	"6.77240023243559"
"235009_at"	"BOD1L1"	"7.14174507185332"	"7.01614305833961"
"235010_at"	"ZBED5-AS1"	"7.8415731165689"	"6.83295127924972"
"235011_at"	"MAP3K2"	"7.10296066347187"	"6.96425703081007"
"235012_at"	"LRCH1"	"7.28801432592701"	"7.04258960845288"
"235013_at"	"SLC31A1"	"7.84071595132394"	"7.3309944965362"
"235014_at"	"ILF3-AS1"	"7.68506764976146"	"7.99189156311523"
"235015_at"	"ZDHHC9"	"7.07664635649902"	"7.06587614469031"
"235016_at"	"REEP3"	"6.8000382858177"	"6.59726304102492"
"235017_s_at"	"CSRNP3"	"6.95388902705035"	"7.34072535084422"
"235018_at"	"CSRNP3"	"6.7228638219694"	"6.82938290030051"
"235019_at"	"CPM"	"7.45186034330255"	"6.95368630034974"
"235020_at"	"TAF4B"	"7.33528750249496"	"6.83374145985975"
"235021_at"	"KIAA2026"	"6.91391833175489"	"6.92488499685882"
"235022_at"	"FAM210A"	"7.05135176854609"	"6.5979201605904"
"235023_at"	"VPS13C"	"7.03023414576881"	"6.75758877851947"
"235024_at"	"JADE1"	"6.9180536190994"	"7.04591261909319"
"235025_at"	"WDR89"	"6.91205464810537"	"6.88127518051287"
"235026_at"	"C12orf66"	"6.75807917774729"	"6.69783687144337"
"235027_at"	"ZNF736"	"7.13151753603492"	"6.72442479826032"
"235028_at"	NA	"7.98681080693944"	"6.75429739529257"
"235029_at"	"GINS4"	"6.92463185593805"	"6.98392547692764"
"235030_at"	"NXPE3"	"7.25451575267988"	"6.87022676436078"
"235031_at"	NA	"6.62079641561513"	"6.67359040550692"
"235032_at"	"DNAJC21"	"7.37405439317995"	"6.64230227946882"
"235033_at"	"NPEPL1"	"7.10589010660323"	"6.89406305567576"
"235034_at"	"VTI1A"	"7.71877281487587"	"7.096746909096"
"235035_at"	"SLC35E1"	"8.23204705861053"	"7.36218101761653"
"235036_at"	"LIX1L"	"6.72836270221444"	"6.7337360608347"
"235037_at"	"TMEM41A"	"7.34954046419391"	"7.22661780836006"
"235038_at"	"KRR1"	"6.9380785903032"	"6.9778475710318"
"235039_x_at"	"LIN9"	"6.57265950721248"	"6.70328867943709"
"235040_at"	"RUNDC1"	"7.32443786541203"	"7.3915101310607"
"235041_at"	"GOSR2"	"7.949702246834"	"7.18672485259418"
"235042_at"	"XIRP1"	"7.00499915849141"	"7.5896142773908"
"235043_at"	"FAM122A"	"7.16858343550944"	"6.71957946278651"
"235044_at"	"CYYR1"	"6.84940726001084"	"6.87782600918333"
"235045_at"	"RBM7"	"7.06296607062589"	"6.95807098919479"
"235046_at"	"INPP4B"	"6.56595514689132"	"6.75639273719627"
"235047_x_at"	"NACC1"	"7.95754514757506"	"8.177236614925"
"235048_at"	"FAM169A"	"6.76388693612969"	"6.6861364010619"
"235049_at"	"ADCY1"	"7.23408618706548"	"7.29821084601038"
"235050_at"	"SLC2A12"	"6.5929392884684"	"6.80397923984055"
"235051_at"	"CCDC50"	"7.03482818969036"	"6.72286705671037"
"235052_at"	"ZNF792"	"6.77031698707392"	"6.78282376579686"
"235053_at"	NA	"6.88529116230149"	"6.96353720128321"
"235054_at"	"NUDT16"	"7.25218463075708"	"6.78262203486492"
"235055_x_at"	"MUC4"	"7.1789629302056"	"8.89513773988789"
"235056_at"	"ETV6"	"9.21911079118955"	"7.57785656696125"
"235057_at"	"ITCH"	"7.33030002835624"	"6.70617952739476"
"235058_at"	"GPN2"	"7.27797103499852"	"7.2784295278005"
"235059_at"	"RAB12"	"7.51301784933339"	"7.12805994807618"
"235060_at"	"LOC100190986"	"7.44048013310119"	"6.59754692547224"
"235061_at"	"PPM1K"	"7.17406468677069"	"6.84243941949326"
"235062_at"	"PIH1D2"	"6.59684850986851"	"6.65027496599798"
"235063_at"	"C20orf196"	"6.93464277108255"	"7.135891056608"
"235064_s_at"	"C20orf196"	"7.12222125346761"	"7.61170428660075"
"235065_at"	"GAREM"	"6.61302806467087"	"6.64544837048186"
"235066_at"	"MAP4"	"6.91544667570145"	"6.99859216143813"
"235067_at"	"MKLN1"	"7.34346380869444"	"6.79821594467313"
"235068_at"	"ZDHHC21"	"6.66810454651916"	"6.67269588144579"
"235069_at"	"TATDN3"	"7.14771007675414"	"6.85448283326641"
"235070_at"	"RBFOX1"	"7.30002120291588"	"7.48099102808182"
"235071_at"	"WDR92"	"7.1102053301641"	"7.34010888713468"
"235072_s_at"	"KIF13A"	"8.16347350847338"	"7.43257173525744"
"235073_at"	"SCAMP4"	"6.8941643090264"	"7.33157887543388"
"235074_at"	"SPRED1"	"6.76951292876289"	"6.66397511232245"
"235075_at"	"DSG3"	"6.53992119089171"	"6.64134383470812"
"235076_at"	"CALCOCO2"	"7.86190370932449"	"6.97988315528625"
"235077_at"	"MEG3"	"6.79723766260814"	"7.11751385403824"
"235078_at"	NA	"6.84776521946768"	"6.60394835863369"
"235079_at"	"ZNF704"	"6.77224123859781"	"7.14063406687027"
"235080_at"	"NLRC3"	"6.81449587553911"	"6.93817482007925"
"235081_x_at"	"TRIM65"	"7.25902287843218"	"7.28921646085398"
"235082_at"	"PCNX"	"6.71187977066795"	"6.61659591083056"
"235083_at"	"LINC01106"	"7.04165732932737"	"7.19102518453025"
"235084_x_at"	"TRIM38"	"8.28829108115673"	"8.13996044546733"
"235085_at"	"SGK223"	"6.78506895230086"	"7.46998599430464"
"235086_at"	"THBS1"	"10.066227850093"	"10.1201702404407"
"235087_at"	"UNKL"	"7.17569173362998"	"7.43890194067011"
"235088_at"	"C4orf46"	"6.9548477141759"	"6.58169991935204"
"235089_at"	"FBXL20"	"7.05621962235568"	"6.66586404435604"
"235090_at"	"ZNF710"	"7.08161114184839"	"7.62623763444053"
"235091_at"	"PDE12"	"7.53562814966841"	"7.98234277135113"
"235092_at"	NA	"6.86959840119486"	"6.98382045714013"
"235093_at"	"PEX13"	"7.2354541363645"	"6.66864376701052"
"235094_at"	NA	"8.15286802010202"	"7.78413408493594"
"235095_at"	"CCDC64B"	"7.03324601079347"	"7.21202135690861"
"235096_at"	"LEO1"	"7.42044263045124"	"7.31778706153826"
"235097_at"	"TRMT44"	"7.33531801462088"	"7.55458040568981"
"235098_at"	"PEX26"	"7.16826526009864"	"7.03861284271961"
"235099_at"	"CMTM8"	"6.79226162414047"	"6.89946706476037"
"235100_at"	NA	"6.89356023459146"	"7.05231984231499"
"235101_at"	"FNBP4"	"6.94811529774108"	"6.84967344928488"
"235102_x_at"	"SNORD3B-1"	"8.02385407520773"	"6.90198687115454"
"235103_at"	"MAN2A1"	"7.42308857696044"	"6.75160130714858"
"235104_at"	"ERAP2"	"7.54740069595514"	"6.77941177054339"
"235105_at"	"MED28"	"7.08086568522529"	"7.10962700984843"
"235106_at"	"MAML2"	"6.96901387139997"	"6.85059998429804"
"235107_at"	"PIAS2"	"7.12868937117972"	"6.98312535192509"
"235108_at"	"KCNK3"	"7.15783175395016"	"7.29203739564074"
"235109_at"	"ZBED3"	"7.1738969370184"	"6.74141605337353"
"235110_at"	"PLA2G16"	"7.27003567109904"	"7.34003304079397"
"235111_at"	"LSAMP"	"6.81094890919391"	"6.77344570506577"
"235112_at"	NA	"7.14759927241777"	"6.89641131899211"
"235113_at"	"LRR1"	"8.29885613917764"	"6.84527244846114"
"235114_x_at"	"HOOK3"	"7.09532827091231"	"6.57317394876755"
"235115_at"	"PDE8B"	"6.64556406973348"	"6.58417594237296"
"235116_at"	"TRAF1"	"8.88139499305696"	"7.32418413537377"
"235117_at"	"CHAC2"	"6.73350719761553"	"6.59595346157735"
"235118_at"	"CADM2"	"6.55575976629822"	"6.54048100758039"
"235119_at"	"TAF3"	"6.88175730741906"	"6.88005742664126"
"235120_at"	"SEC22C"	"7.23302239095202"	"7.13495179761538"
"235121_at"	"ZNF542P"	"6.93513893435817"	"6.91406302440457"
"235122_at"	"HIVEP3"	"9.05728053616411"	"7.42888939414193"
"235123_at"	NA	"7.09594276740237"	"6.72983207780685"
"235124_at"	"EIF3J-AS1"	"7.3138639181738"	"7.03775091948481"
"235125_x_at"	"FAM73A"	"6.93395318468957"	"6.63795594669525"
"235126_at"	"FLVCR1-AS1"	"7.39058530710814"	"7.31435781757308"
"235127_at"	"PMP2"	"6.62647897371009"	"6.62153569779783"
"235128_at"	"SYNPO"	"7.52281659977086"	"7.50561600111997"
"235129_at"	"PPP1R1A"	"7.0531688661475"	"7.18028597818595"
"235130_at"	"PANK2"	"7.65037482171545"	"7.26552686718296"
"235131_at"	"RHOJ"	"7.29892992017049"	"7.65170183340646"
"235132_at"	"NIFK-AS1"	"7.36352610006636"	"7.21490358408764"
"235133_at"	"ZDHHC14"	"6.69265830877844"	"6.84969775594375"
"235134_at"	NA	"7.14273339718631"	"7.39973848151432"
"235135_at"	"TAF10"	"7.13538209956435"	"7.5075444517958"
"235136_at"	"ORMDL3"	"7.01250794647329"	"7.55721054803004"
"235137_at"	"PCBP1-AS1"	"6.87707173439107"	"6.92267077035296"
"235138_at"	NA	"7.05188443701918"	"6.91472548017835"
"235139_at"	"GNGT2"	"7.67311663088532"	"7.70329881111387"
"235140_at"	"SHROOM1"	"7.06552831934389"	"7.35278589856529"
"235141_at"	"MARVELD2"	"7.16124421288125"	"7.11092445308591"
"235142_at"	"ZBTB8A"	"6.61933551274265"	"6.7094834451762"
"235143_at"	"SLC10A7"	"6.79639660608136"	"6.65199100310012"
"235144_at"	"RASEF"	"6.60364969460359"	"6.73731415034159"
"235145_at"	"ZBTB7B"	"8.64161679541949"	"7.66769701114676"
"235146_at"	"TMCC3"	"7.25181328871692"	"7.17718512226808"
"235147_at"	NA	"6.63241050895169"	"6.62577128805364"
"235148_at"	"KRTCAP3"	"7.15918953013238"	"7.21847538770163"
"235149_at"	"PGM2L1"	"6.83057409134182"	"6.98250047911761"
"235150_at"	"SESN3"	"6.84338156358512"	"7.22311587950474"
"235151_at"	"LOC283357"	"7.00343777186272"	"6.70087369208108"
"235152_at"	"LOC101927204"	"6.77480149557576"	"6.84404347211873"
"235153_at"	"RNF183"	"6.96735070495697"	"7.33429695984555"
"235154_at"	"TAF3"	"7.55702624810172"	"7.73198035271797"
"235155_at"	"BDH2"	"6.61747197845786"	"6.83776533887862"
"235156_at"	"BRWD3"	"7.11992233762768"	"6.9996432874015"
"235157_at"	NA	"6.91915347121759"	"6.8482270946304"
"235158_at"	"TMEM209"	"7.10902101236038"	"6.85881434498227"
"235159_at"	NA	"6.76894323139565"	"6.72642441822461"
"235160_at"	"ATF7"	"6.89618384845892"	"6.97480856556088"
"235161_at"	"RASSF8-AS1"	"6.75495163745818"	"6.69428302383839"
"235162_at"	"MDM4"	"7.12454278664526"	"6.71004835345953"
"235163_at"	"MOB3A"	"7.45415593826504"	"7.3914335612089"
"235164_at"	"ZNF25"	"7.07675837700503"	"6.8708128528139"
"235165_at"	"PARD6B"	"6.56029581167007"	"6.55135730985604"
"235166_at"	"ZNF148"	"6.68196614120474"	"6.78519281568739"
"235167_at"	"LOC100190986"	"6.71672612401047"	"7.08431291054769"
"235168_at"	"PIGM"	"7.29869971408012"	"6.95473403426674"
"235169_at"	"FBXO27"	"6.7858153710247"	"7.02975195090723"
"235170_at"	"ZNF92"	"7.04695847152687"	"6.87567461551654"
"235171_at"	"LOC100505501"	"6.69388946257853"	"6.74404379842181"
"235172_at"	"GABPB1-AS1"	"6.84338156358512"	"6.8878589802419"
"235173_at"	"MBNL1-AS1"	"7.39589183075784"	"7.2288649705196"
"235174_s_at"	"LINC01003"	"8.38108735514088"	"6.95786866363821"
"235175_at"	"GBP4"	"7.86092854113901"	"7.53969505122432"
"235176_at"	"ZFP82"	"7.20656888190713"	"7.24624075885248"
"235177_at"	"METTL21A"	"8.23476047766317"	"6.84352974532929"
"235178_x_at"	"ESCO2"	"6.58264789254588"	"6.48198942084295"
"235179_at"	"ZNF641"	"7.45045127692092"	"7.0058900925429"
"235180_at"	"STYX"	"6.73089925595259"	"6.70423266474814"
"235181_at"	"TYW5"	"7.55481223735738"	"7.55457173829873"
"235182_at"	"ISM1"	"6.60232333835527"	"6.86459445925771"
"235183_at"	"FILIP1"	"6.69471073886614"	"6.61838388909427"
"235184_at"	"AEBP2"	"6.87404669861503"	"6.82853724282831"
"235185_s_at"	"LOC388692"	"6.80001616556294"	"6.77631659528425"
"235186_at"	"LOC388692"	"7.52938947038176"	"7.78935177746351"
"235187_s_at"	"PCNXL4"	"7.01731398115521"	"8.11913149650133"
"235188_at"	"PCNXL4"	"6.83038809826201"	"6.93016617120108"
"235189_at"	"ICE2"	"6.81219830004266"	"6.91871616016786"
"235190_at"	NA	"7.85428140229227"	"7.16936117901673"
"235191_at"	"LINC00662"	"6.92890825389834"	"7.03192915125087"
"235192_at"	"TP53RK"	"7.52513690997567"	"7.16533452799994"
"235193_at"	"FAM214A"	"6.91222308355119"	"6.84218841242643"
"235194_at"	"TPCN2"	"7.56170955558684"	"7.26249852100762"
"235195_at"	"FBXW2"	"6.8029065970093"	"6.81357927439112"
"235196_at"	"CDC73"	"7.56105002623235"	"6.91175262634474"
"235197_s_at"	"OSTM1"	"7.43031148702171"	"7.06706098675466"
"235198_at"	"OSTM1"	"8.05651448272082"	"6.66931161374715"
"235199_at"	"RNF125"	"6.79640533716385"	"6.62031240686404"
"235200_at"	"ZNF561"	"7.2865028174781"	"6.82945347074789"
"235201_at"	"FOXP2"	"6.93792690040451"	"6.97342028911216"
"235202_x_at"	"IKBIP"	"6.77453743953873"	"6.91248280920059"
"235203_at"	NA	"7.0781819040148"	"6.76601248272615"
"235204_at"	"COX15"	"7.43888055993862"	"6.8689443079445"
"235205_at"	"OXR1"	"7.25009826079946"	"7.29127106166516"
"235206_at"	NA	"7.60512543055087"	"7.69858595125531"
"235207_at"	NA	"7.42955641129249"	"6.93826387712417"
"235208_at"	"CCDC112"	"7.04934991737265"	"6.76994731623273"
